director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,opening_weekend_value,gross_value,budget_value,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,clean_director_names,FirstName,Gender,CareerStartYear,Career_Year_Number,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture),awards_nominated,awards_won
nm0001469,Barry Levinson,tt0219965,Bandits (2001) - IMDb,262,131,60,6.5,57635, 12 October 2001 (USA)    See more »,123.0,2001,21669828.901906345,68946660.1804876,124532566.65489022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,0,0,1,8,6.82,barry levinson,barry,Male,1978,24,Bandits,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0266255,Jun Falkenstein,tt0220099,The Tigger Movie (2000) - IMDb,53,87,53,6.3,13551, 11 February 2000 (USA)    See more »,77.0,2000,16157849.018164566,78055164.64326903,51417006.12047108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,1,0,3,6.3,jun falkenstein,jun,Male,1994,7,The Tigger Movie,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm2752098,Chris Butler,tt0220099,The Tigger Movie (2000) - IMDb,53,87,53,6.3,13551, 11 February 2000 (USA)    See more »,77.0,2000,16157849.018164566,78055164.64326903,51417006.12047108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1974,0,0,0,3,7.6,chris butler,chris,Male,2000,1,The Tigger Movie,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001214,Mike Figgis,tt0220100,Timecode (2000) - IMDb,146,57,65,6.2,5929, 28 April 2000 (USA)    See more »,97.0,2000,159646.37620365468,1619705.9627032038,6855600.816062811,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,1,0,0,8,6.12,mike figgis,mike,Male,1984,17,Timecode,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0742819,Rick Rosenthal,tt0220506,Halloween: Résurrection (2002) - IMDb,618,153,19,4.1,27632, 30 October 2002 (France)    See more »,94.0,2002,19773550.058289427,48676769.742863566,24129542.076126765,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1949,1,0,0,4,7.2,rick rosenthal,rick,Male,1980,23,Halloween: Résurrection,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001130,Ted Demme,tt0221027,Blow (2001) - IMDb,427,145,52,7.6,201324, 26 July 2001 (Germany)    See more »,124.0,2001,20661548.485333692,87898622.26991452,88003013.76945576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,1,0,0,4,7.28,ted demme,ted,Male,1988,14,Blow,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0075528,Greg Berlanti,tt0222850,The Broken Hearts Club: A Romantic Comedy (2000) - IMDb,120,50,51,7.0,6155, 20 October 2000 (USA)    See more »,94.0,2000,188004.5689792985,2990512.482178431,1713900.2040157027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1972,0,0,1,6,7.23,greg berlanti,greg,Male,2000,1,The Broken Hearts Club: A Romantic Comedy,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001429,Takeshi Kitano,tt0222851,Brother (2000) - IMDb,133,81,47,7.2,18784, 23 March 2001 (UK)    See more »,114.0,2000,102883.71534685862,767398.8163480309,17139002.040157028,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,0,1,4,7.75,takeshi kitano,takeshi,Male,1989,12,Brother,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001460,Mimi Leder,tt0223897,Pay It Forward (2000) - IMDb,662,157,40,7.2,97510, 1 February 2001 (Netherlands)    See more »,123.0,2000,16507188.155048475,57430948.252146274,68556008.16062811,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,0,1,0,3,6.67,mimi leder,mimi,Female,1986,15,Pay It Forward,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001502,Luis Mandoki,tt0225071,Angel Eyes (2001) - IMDb,180,106,39,5.6,19840, 13 December 2001 (Netherlands)    See more »,102.0,2001,15318460.448229186,39924363.78634188,88003013.76945576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,1,0,0,4,6.65,luis mandoki,luis,Male,1983,19,Angel Eyes,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000160,Ethan Hawke,tt0226935,Chelsea Walls (2001) - IMDb,49,23,34,5.1,1820, 2001 (France)    See more »,109.0,2001,16609.323523318228,99086.412201741,166043.4222065203,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1970,0,0,0,8,7.93,ethan hawke,ethan,Male,1994,8,Chelsea Walls,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0269463,Jon Favreau,tt0227005,Made (2001) - IMDb,166,81,62,6.4,15170, 31 August 2001 (USA)    See more »,95.0,2001,195936.21950636015,8814758.777717099,8302171.110326015,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1966,0,0,1,3,7.53,jon favreau,jon,Male,1998,4,Made,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000568,Frank Oz,tt0227445,The Score (2001) - IMDb,447,141,71,6.8,103196, 13 July 2001 (USA)    See more »,124.0,2001,31579478.00565324,118006867.55180423,112909527.10043381,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,0,0,8,7.43,frank oz,frank,Female,1982,20,The Score,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001675,Robert Rodriguez,tt0227538,Spy Kids (2001) - IMDb,205,120,71,5.4,85844, 18 July 2001 (France)    See more »,88.0,2001,44079349.70149252,187117756.29989365,58115197.77228211,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,4,6.42,robert rodriguez,robert,Male,1991,11,Spy Kids,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000118,John Carpenter,tt0228333,Ghosts of Mars (2001) - IMDb,461,158,35,4.9,43666, 24 August 2001 (USA)    See more »,98.0,2001,6317042.297004406,14005100.149865383,46492158.21782569,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,0,0,0,4,7.32,john carpenter,john,Male,1962,40,Ghosts of Mars,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000431,Taylor Hackford,tt0228750,Túszharc (2000) - IMDb,265,133,45,6.2,49828, 15 March 2001 (Hungary)    See more »,135.0,2000,17495268.761665568,55871314.491593815,111403513.26102068,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,4,7.52,taylor hackford,taylor,Female,1973,28,Túszharc,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0873779,Gary Trousdale,tt0230011,Atlantis: The Lost Empire (2001) - IMDb,290,146,52,6.8,74530, 15 June 2001 (USA)    See more »,95.0,2001,546301.1238358945,139537975.47662812,199252106.64782438,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1,0,0,4,7.55,gary trousdale,gary,Male,1989,13,Atlantis: The Lost Empire,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0936374,Kirk Wise,tt0230011,Atlantis: The Lost Empire (2001) - IMDb,290,146,52,6.8,74530, 15 June 2001 (USA)    See more »,95.0,2001,546301.1238358945,139537975.47662812,199252106.64782438,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,1,0,0,8,7.57,kirk wise,kirk,Male,1991,11,Atlantis: The Lost Empire,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000601,Harold Ramis,tt0230030,Bedazzled (2000) - IMDb,255,124,49,6.0,82949, 20 October 2000 (USA)    See more »,93.0,2000,22463277.585337114,64922532.872514,82267209.79275373,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,0,0,8,7.45,harold ramis,harold,Male,1980,21,Bedazzled,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0024622,Alejandro Amenábar,tt0230600,Más világ (2001) - IMDb,1112,243,74,7.6,275188, 14 March 2002 (Hungary)    See more »,101.0,2001,23395438.488056052,160185152.90376985,28227381.775108453,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,0,1,0,8,7.75,alejandro amenabar,alejandro,Male,1992,10,Más világ,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0640466,Pat O'Connor,tt0230838,Sweet November (2001) - IMDb,275,93,27,6.7,71458, 23 May 2001 (Netherlands)    See more »,119.0,2001,18290058.2141824,41806686.81480432,66417368.88260812,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,6.9,pat o'connor,pat,Male,1982,20,Sweet November,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0934578,Simon Wincer,tt0231402,Krokodil Dundee 3. - Krokodil Dundee Los Angelesben (2001) - IMDb,120,70,37,4.8,20058, 12 April 2001 (Australia)    See more »,92.0,2001,12809190.666199364,42490709.33432097,35118183.79667904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,8,6.78,simon wincer,simon,Male,1954,48,Krokodil Dundee 3. - Krokodil Dundee Los Angelesben,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0436284,Scott Kalvert,tt0231448,A drog pokla (2002) - IMDb,92,41,16,5.6,6376, 3 May 2002 (USA)    See more »,96.0,2002,4350849.2081028465,9723590.957674215,16086361.384084512,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,1,0,0,3,4.93,scott kalvert,scott,Male,1988,15,A drog pokla,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0919369,Paul Weitz,tt0231775,Down to Earth (2001) - IMDb,122,61,32,5.4,19232, 16 February 2001 (USA)    See more »,87.0,2001,33254029.23947444,106553801.66735795,81361276.88119495,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,1,8,6.48,paul weitz,paul,Male,1999,3,Down to Earth,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0919363,Chris Weitz,tt0231775,Down to Earth (2001) - IMDb,122,61,32,5.4,19232, 16 February 2001 (USA)    See more »,87.0,2001,33254029.23947444,106553801.66735795,81361276.88119495,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,0,0,2,6.6,chris weitz,chris,Male,1999,3,Down to Earth,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0003418,Rob Cohen,tt0232500,Fast and Furious (2001) - IMDb,990,186,58,6.7,276905, 26 September 2001 (France)    See more »,106.0,2001,66565172.434885256,239953185.03369546,63096500.43847772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,8,5.9,rob cohen,rob,Male,1980,22,Fast and Furious,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001112,Andrew Davis,tt0233469,Collateral Damage - Zeit der Vergeltung (2002) - IMDb,339,134,33,5.5,62228, 21 February 2002 (Germany)    See more »,108.0,2002,24223537.90296625,64423194.1381796,136734071.76471835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,1,0,0,4,7.05,andrew davis,andrew,Male,1978,25,Collateral Damage - Zeit der Vergeltung,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0905152,Lilly Wachowski,tt0234215,Mátrix - Újratöltve (2003) - IMDb,2793,272,62,7.2,429502, 22 May 2003 (Hungary)    See more »,138.0,2003,11285329.010363977,438693057.94379187,233768088.31744587,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,0,0,1,8,7.7,lilly wachowski,lilly,Female,1996,8,Mátrix - Újratöltve,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0905154,Lana Wachowski,tt0234215,Mátrix - Újratöltve (2003) - IMDb,2793,272,62,7.2,429502, 22 May 2003 (Hungary)    See more »,138.0,2003,11285329.010363977,438693057.94379187,233768088.31744587,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,1,8,7.7,lana wachowski,lana,Male,1996,8,Mátrix - Újratöltve,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0866132,Michael Tollin,tt0234829,Summer Catch (2001) - IMDb,107,49,21,4.9,13197, 24 August 2001 (USA)    See more »,108.0,2001,11653912.00794728,32700410.582021903,56454763.550216906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,1,4,6.95,michael tollin,michael,Male,1972,30,Summer Catch,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0142286,D.J. Caruso,tt0235737,Море Солтона (2002) - IMDb,180,78,41,7.2,26979, 17 May 2002 (USA)    See more »,103.0,2002,267530.6675425711,1088560.8575887221,28955450.49135212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,1,0,0,6,6.63, caruso,caruso,Male,1995,8,Море Солтона,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0253323,Harry Elfont,tt0236348,Josie és a vadmacskák (2001) - IMDb,241,94,47,5.3,19138, 11 April 2001 (USA)    See more »,98.0,2001,7575656.418632496,23665886.69327759,64756934.66054292,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,0,4,5.88,harry elfont,harry,Male,1998,4,Josie és a vadmacskák,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000490,Spike Lee,tt0236388,The Original Kings of Comedy (2000) - IMDb,83,52,76,6.6,4723, 18 August 2000 (USA)    See more »,115.0,2000,18945164.919955302,65416180.69267583,22280702.652204137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,1,0,0,4,7.15,spike lee,spike,Male,1971,30,The Original Kings of Comedy,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0893659,Gore Verbinski,tt0236493,A mexikói (2001) - IMDb,346,125,43,6.1,88839, 31 May 2001 (Hungary)    See more »,123.0,2001,33389387.837257195,110931310.67477866,94644750.65771657,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,1,0,0,3,7.23,gore verbinski,gore,Male,1996,6,A mexikói,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000958,John Boorman,tt0236784,Skräddaren i Panama (2001) - IMDb,214,103,66,6.1,24175, 26 October 2001 (Sweden)    See more »,109.0,2001,3050330.5754608787,22402002.35342866,29887815.997173656,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1933,0,1,0,4,7.45,john boorman,john,Male,1963,39,Skräddaren i Panama,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000576,Sean Penn,tt0237572,Az ígéret megszállottja (2001) - IMDb,533,151,71,6.8,43449, 11 April 2002 (Hungary)    See more »,124.0,2001,9572979.460880952,32743646.62873026,58115197.77228211,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,4,7.72,sean penn,sean,Male,1991,11,Az ígéret megszállottja,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0934483,Kurt Wimmer,tt0238380,Equilibrium (2002) - IMDb,1148,145,33,7.5,265621, 6 December 2002 (USA)    See more »,107.0,2002,871095.7725818371,1914305.960156548,32172722.768169023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,4,6.4,kurt wimmer,kurt,Male,1996,7,Equilibrium,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
