director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,Opening_Weekend_inflation,Budget_value_inflation,gross_value_inflation,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,Gender,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture)
nm0001661,Rob Reiner,tt0398375,Wo die Liebe hinfällt... (2005) - IMDb,192,103,35,5.5,41800, 22 December 2005 (Germany)    See more »,97,2005,88480.62477,51398679.97,63141281.14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,0,0,4,8.02,Male,Wo die Liebe hinfällt...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0724938,Jean-François Richet,tt0398712,Das Ende - Assault on Precinct 13 (2005) - IMDb,222,151,54,6.3,66529, 19 January 2005 (USA)    See more »,109,2005,9549469.423,29370674.27,29335536.66,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,6.72,Male,Das Ende - Assault on Precinct 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0190780,Gabor Csupo,tt0398808,Híd Terabithia földjére (2007) - IMDb,522,179,74,7.2,113217, 22 February 2007 (Hungary)    See more »,96,2007,39501490.23,23531975.8,113831280.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,0,0,0,3,7.6,Male,Híd Terabithia földjére,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0477035,Corey Yuen,tt0398913,DOA: Élve vagy halva (2006) - IMDb,180,110,38,4.8,38948, 15 September 2006 (UK)    See more »,87,2006,562763.5054,29940978.62,684812.9146,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,0,0,1,8,7,Female,DOA: Élve vagy halva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0471086,Marco Kreuzpaintner,tt0399095,Trade (2007) - IMDb,81,68,42,7.5,15010, 18 October 2007 (Netherlands)    See more »,120,2007,163458.6409,16610806.45,296505.6636,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1977,1,0,0,3,7.33,Male,Trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000343,David Cronenberg,tt0399146,A History of Violence (2005) - IMDb,1124,442,81,7.5,189829, 2 November 2005 (France)    See more »,96,2005,757751.6479,46993078.83,46249680.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,7,Male,A History of Violence,78,William Hurt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000881,Michael Bay,tt0399201,A sziget (2005) - IMDb,903,255,50,6.9,267206, 1 September 2005 (Hungary)    See more »,136,2005,18223137.65,185035247.9,52572076.59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.42,Male,A sziget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0629272,Andrew Niccol,tt0399295,Fegyvernepper (2005) - IMDb,439,165,62,7.6,252576, 23 March 2006 (Hungary)    See more »,122,2005,13789743.04,73426685.67,35432627.24,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,1,0,6,7.53,Male,Fegyvernepper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1286340,Angela Robinson,tt0400497,Herbie Fully Loaded (2005) - IMDb,169,117,47,4.8,37038, 22 June 2005 (USA)    See more »,101,2005,18663919.51,73426685.67,96926168.03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,0,0,1,6,6.23,Female,Herbie Fully Loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0021249,Roger Allers,tt0400717,Nagyon vadon (2006) - IMDb,100,107,49,6.2,67033, 9 November 2006 (Hungary)    See more »,86,2006,33682956.51,121189675.4,120196715.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,0,1,8,7.82,Male,Nagyon vadon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0656739,Peter Paige,tt0401385,Say Uncle (2005) - IMDb,26,12,31,5.7,585, 10 July 2005 (USA)    See more »,91,2005,3649.306278,954546.9137,7640.780911,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,0,0,3,7.33,Male,Say Uncle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0122653,Edward Burns,tt0401593,Looking for Kitty (2004) - IMDb,12,19,43,6.1,794, 6 May 2004 (USA)    See more »,95,2004,6368.002742,378147.4312,6368.002742,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,0,4,6.95,Male,Looking for Kitty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0004056,Andrew Stanton,tt0401729,John Carter (2012) - IMDb,744,462,51,6.6,215185, 9 March 2012 (USA)    See more »,132,2012,36036722.79,298513074.1,87235883.44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,0,4,7.85,Male,John Carter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0588340,Frank Miller,tt0401792,Sin City (2005) - IMDb,1734,373,74,8,667586, 1 June 2005 (France)    See more »,124,2005,42764102.65,58741348.54,108816677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,0,4,6.75,Female,Sin City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001675,Robert Rodriguez,tt0401792,Sin City (2005) - IMDb,1734,373,74,8,667586, 1 June 2005 (France)    See more »,124,2005,42764102.65,58741348.54,108816677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,4,6.42,Male,Sin City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0353183,Jeremy Haft,tt0401815,Tamara (2005) - IMDb,94,61,34,5.2,8406, 3 February 2006 (USA)    See more »,98,2005,42818.03748,5580428.111,303434.31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,0,0,1,6,5.77,Male,Tamara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0476201,Karyn Kusama,tt0402022,Æon Flux (2005) - IMDb,532,179,36,5.5,111451, 23 February 2006 (Netherlands)    See more »,93,2005,18593269.82,91049090.23,37973325.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1,0,0,3,6.33,Female,Æon Flux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0500444,Danny Leiner,tt0402230,The Great New Wonderful (2005) - IMDb,35,23,57,5.8,1302, 22 April 2005 (USA)    See more »,87,2005,58318.41083,734266.8567,220384.3229,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,1,0,0,8,5.98,Male,The Great New Wonderful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000517,Terrence Malick,tt0402399,The New World (2005) - IMDb,672,221,69,6.7,71876, 17 February 2006 (Norway)    See more »,135,2005,83706.42167,44056011.4,18668137.14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,1,4,7.55,Male,The New World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0477129,Ken Kwapis,tt0403508,The Sisterhood of the Traveling Pants (2005) - IMDb,223,87,66,6.5,45634, 1 June 2005 (USA)    See more »,119,2005,14440591.31,36713342.84,57285651.28,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,1,0,0,4,6.8,Male,The Sisterhood of the Traveling Pants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0037708,Miguel Arteta,tt0403702,Be Bad! (2009) - IMDb,105,192,63,6.5,65535, 1 September 2010 (France)    See more »,90,2009,8987713.484,23485917.31,19938612.19,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,1,0,0,6,6.4,Male,Be Bad!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000630,Liev Schreiber,tt0404030,Everything Is Illuminated (2005) - IMDb,174,115,58,7.5,51206, 14 October 2005 (USA)    See more »,106,2005,98106.86326,10279735.99,2504723.759,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,0,0,0,4,7.22,Female,Everything Is Illuminated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0220600,Scott Derrickson,tt0404032,The Exorcism of Emily Rose (2005) - IMDb,524,232,46,6.7,98491, 9 September 2005 (Canada)    See more »,119,2005,44135752.78,29370674.27,110246429.7,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1966,0,1,0,4,6.75,Male,The Exorcism of Emily Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0276062,Todd Field,tt0404203,Little Children (2006) - IMDb,321,250,75,7.6,93752, 25 January 2007 (Netherlands)    See more »,136,2006,139657.5561,37069783.06,7784403.508,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,1,0,8,7.4,Male,Little Children,79,Kate Winslet,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000142,Clint Eastwood,tt0405159,Million Dollar Baby (2004) - IMDb,1110,267,86,8.1,493471, 14 January 2005 (UK)    See more »,132,2004,272195.0588,45377691.75,151898474.2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1930,0,0,1,4,8.02,Male,Million Dollar Baby,77,Morgan Freeman,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
nm0000500,Richard Linklater,tt0405296,A Scanner Darkly (2006) - IMDb,294,230,73,7.1,90769, 28 July 2006 (USA)    See more »,100,2006,558430.6181,12404119.72,7814589.718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,8,7.68,Male,A Scanner Darkly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0446819,Richard Kelly,tt0405336,Southland Tales (2006) - IMDb,239,171,44,5.5,32970, 7 December 2007 (UK)    See more »,145,2006,175978.8147,24237935.08,389831.5417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1975,0,0,1,8,6.3,Male,Southland Tales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0031976,Judd Apatow,tt0405422,"40 ans, toujours puceau (2005) - IMDb",546,213,73,7.1,318750, 9 November 2005 (France)    See more »,116,2005,31460126.06,38181876.55,160427730.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,0,0,1,4,6.9,Male,"40 ans, toujours puceau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001873,Steven Zaillian,tt0405676,A király összes embere (2006) - IMDb,180,128,37,6.2,21030, 22 September 2006 (USA)    See more »,128,2006,5235915.805,78416848.78,10296072.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1953,0,0,1,6,7.63,Male,A király összes embere,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0269463,Jon Favreau,tt0406375,Zathura: A Space Adventure (2005) - IMDb,204,135,67,6.1,69328, 11 November 2005 (USA)    See more »,101,2005,19719282.73,95454691.37,41185821,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,0,0,1,3,7.53,Male,Zathura: A Space Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm1219963,David Moreau,tt0406759,The Eye (2008) - IMDb,156,172,36,5.4,44742, 25 April 2008 (Norway)    See more »,98,2008,16699203.89,16126996.55,42195611.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1976,0,1,0,4,5.95,Male,The Eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001112,Andrew Davis,tt0406816,Jede Sekunde zählt - The Guardian (2006) - IMDb,282,138,53,6.9,76169, 19 October 2006 (Germany)    See more »,139,2006,25672341.78,99803262.08,78394012.36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,1,0,0,4,7.05,Male,Jede Sekunde zählt - The Guardian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000318,Tim Burton,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street (2007) - IMDb,784,382,83,7.4,288243, 21 December 2007 (USA)    See more »,116,2007,18874568.68,69211693.54,73202106.19,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,1,4,7.43,Female,Sweeney Todd: The Demon Barber of Fleet Street,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000229,Steven Spielberg,tt0408306,Munich (2005) - IMDb,826,297,74,7.6,179488, 6 January 2006 (USA)    See more »,164,2005,8871206.568,102797359.9,69577790.98,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,0,1,4,8.48,Male,Munich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0518644,Richard Loncraine,tt0408345,Firewall (2006) - IMDb,307,171,45,5.8,50572, 10 February 2006 (USA)    See more »,105,2006,19440909.82,71288044.34,69498928.29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,1,0,0,8,7.32,Male,Firewall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000500,Richard Linklater,tt0408524,Bad News Bears (2005) - IMDb,116,108,65,5.8,17716, 26 January 2006 (Netherlands)    See more »,113,2005,16715543.87,44056011.4,48263596.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,8,7.68,Male,Bad News Bears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0777881,Robert Schwentke,tt0408790,Légcsavar (2005) - IMDb,600,230,53,6.2,129097, 27 October 2005 (Hungary)    See more »,98,2005,36169894.31,80769354.24,131737736.2,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1968,1,0,0,3,6.4,Male,Légcsavar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0831457,Josh Stolberg,tt0408961,Kids in America (2005) - IMDb,34,16,38,5.9,2445, 21 October 2005 (USA)    See more »,91,2005,646489.6596,1101400.285,646489.6596,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,0,0,0,8,5.4,Male,Kids in America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0911061,Wayne Wang,tt0408985,Last Holiday (2006) - IMDb,116,98,52,6.4,21651, 13 January 2006 (USA)    See more »,112,2006,22111810.5,64159239.91,54692465.64,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,1,0,0,4,6.58,Male,Last Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000583,Wolfgang Petersen,tt0409182,Poseidon (2006) - IMDb,631,229,50,5.6,83308, 12 May 2006 (USA)    See more »,98,2006,31588317.01,228121741.9,86480243.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1941,1,0,0,8,7.08,Male,Poseidon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0269463,Jon Favreau,tt0409847,Cowboys & Aliens (2011) - IMDb,496,443,50,6,174947, 29 July 2011 (USA)    See more »,119,2011,44805891.45,200469440.1,123251952.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1966,0,0,1,3,7.53,Male,Cowboys & Aliens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0108132,Craig Brewer,tt0410097,Hustle & Flow (2005) - IMDb,206,156,68,7.4,33892, 22 July 2005 (USA)    See more »,116,2005,11774421.36,11748269.71,32603850.96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,1,0,0,8,6.98,Male,Hustle & Flow,78,Terrence Howard,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0002159,Alejandro Agresti,tt0410297,Ház a tónál (2006) - IMDb,547,174,52,6.8,116211, 10 August 2006 (Hungary)    See more »,99,2006,19413439.68,57030435.47,74597205.42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,1,0,0,8,7.2,Male,Ház a tónál,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000816,Jon Avnet,tt0411061,88 perc (2007) - IMDb,263,157,17,5.9,66573, 18 April 2008 (USA)    See more »,108,2007,9630414.033,41527016.12,23436303.09,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,1,0,8,7.12,Male,88 perc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0719307,Johan Renck,tt0411323,Downloading Nancy (2008) - IMDb,29,34,19,5.8,2328, 1 May 2009 (Sweden)    See more »,102,2008,13874.5927,4031749.138,29771.77955,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,3,8.77,Male,Downloading Nancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0868219,Guillermo del Toro,tt0411477,Hellboy II: The Golden Army (2008) - IMDb,342,345,78,7,211345, 11 July 2008 (USA)    See more »,120,2008,46417682.38,114232892.2,101807941.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,6,7.33,Male,Hellboy II: The Golden Army,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000464,Jim Jarmusch,tt0412019,Broken Flowers (2005) - IMDb,519,231,79,7.2,82585, 23 February 2006 (Romania)    See more »,106,2005,1146055.458,14685337.13,20171893.63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,4,7.45,Male,Broken Flowers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
