director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,average_runtime_of_movie,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,average_movie_per_year,num_genres_directed
nm0000671,Billy Bob Thornton,6.9,42619.5,2,10,1991,Male,1955,4.0,4.0,493,187,139,69.5,0.0,1.0,74229929.63763091,99423845.35930416,125.5,0,0,1,4,7.42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2,3
nm0000682,Paul Verhoeven,6.8,191407.33,3,41,1960,Male,1938,5.0,5.0,2081,547,132,51.0,0.0,0.0,509554986.2076741,513675663.8266655,118.0,1,0,0,4,7.08,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0.07,5
nm0000691,John Waters,5.75,11321.0,2,41,1964,Male,1946,6.0,6.0,239,134,122,61.0,0.0,0.0,6185727.619335502,33603871.98551194,88.0,0,0,1,4,6.25,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2
nm0000694,Wim Wenders,6.3,12575.0,2,39,1967,Male,1945,5.0,5.0,251,158,80,40.0,0.0,0.0,731773.8660477344,29801308.994359657,122.0,1,0,0,4,7.6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05,4
nm0000709,Robert Zemeckis,7.17,171410.0,7,45,1972,Male,1951,3.0,3.17,3555,1668,453,62.0,0.0,0.0,999066663.7196194,905751015.7687116,129.71,0,0,1,8,8.0,1,0,3,1,1,0,0,0,6,1,2,0,0,0,1,0,1,2,0,0,0,2,1,0,0,0,5,1,0,0.16,14
nm0000725,Joey Lauren Adams,6.2,2355.0,1,1,2006,Male,1968,0.0,0.0,29,35,64,64.0,0.0,0.0,166595.00638567517,8502637.277254602,97.0,0,0,1,4,7.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2
nm0000750,Jon Amiel,6.2,89546.0,1,30,1970,Male,1948,0.0,0.0,275,137,54,54.0,0.0,0.0,155156776.14423266,116759794.17861056,113.0,1,0,0,8,6.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.03,4
nm0000759,Paul Thomas Anderson,7.49,162076.57,7,40,1975,Male,1970,2.5,3.0,4794,2057,577,81.0,1.0,7.0,201652091.17654243,233593547.21315742,141.43,1,0,0,8,7.5,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0.18,6
nm0000770,David Anspaugh,6.2,2656.0,1,25,1981,Male,1946,0.0,0.0,46,21,47,47.0,0.0,0.0,549219.7247024964,29254740.658607334,101.0,0,1,0,8,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,3
nm0000776,Michael Apted,6.0,95258.0,2,43,1960,Male,1941,3.0,3.0,917,290,82,41.0,0.0,0.0,287573364.7080946,299955024.98849726,121.5,1,0,0,6,7.2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.05,5
nm0000783,Dario Argento,5.1,7313.0,1,38,1970,Male,1940,0.0,0.0,104,180,52,52.0,0.0,0.0,75436.67417059171,4805146.042496788,102.0,0,1,0,4,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1
nm0000786,George Armitage,6.15,45227.5,2,34,1971,Male,1942,7.0,7.0,390,186,118,59.0,0.0,0.0,62573985.91959739,103764627.84878832,97.5,0,0,1,4,5.7,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.06,5
nm0000812,Roger Avary,6.7,44758.0,1,20,1983,Male,1965,0.0,0.0,427,137,50,50.0,0.0,0.0,10497576.583852613,6434544.5536338035,110.0,0,0,1,6,7.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,3
nm0000816,Jon Avnet,5.95,70447.5,2,25,1984,Male,1949,1.0,1.0,515,353,53,26.5,0.0,0.0,76548883.27944311,120991201.8439845,104.5,0,1,0,8,7.12,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0.08,5
nm0000829,Stuart Baird,6.45,69396.5,2,7,1996,Male,1947,4.0,4.0,988,260,98,49.0,0.0,0.0,174952335.00585046,206081313.35101777,123.5,0,0,1,4,7.38,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.29,5
nm0000853,Bruno Barreto,5.2,21456.0,1,31,1973,Male,1955,0.0,0.0,150,84,27,27.0,0.0,0.0,24295451.96376742,46753617.66348918,87.0,1,0,0,4,6.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,2
nm0000867,Jason Bateman,6.7,39204.0,1,28,1986,Male,1969,0.0,0.0,121,125,57,57.0,0.0,0.0,8813379.193669418,11351556.600291856,89.0,0,0,1,8,7.82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2
nm0000876,Noah Baumbach,6.6,36397.33,3,40,1975,Female,1969,4.5,4.5,439,575,225,77.0,0.0,0.0,21784138.94104884,26920533.304723516,90.33,0,1,0,6,6.97,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.08,3
nm0000881,Michael Bay,6.57,262903.67,9,27,1990,Male,1965,2.0,2.25,8730,2462,402,44.0,0.0,0.0,2210623230.6656713,1628857251.9901648,150.33,0,1,0,4,6.42,8,0,5,0,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,5,0,0,0,4,2,0,0.33,10
nm0000886,Warren Beatty,6.8,22255.0,1,21,1978,Male,1937,0.0,0.0,227,114,75,75.0,0.0,0.0,48437563.300361104,54781572.52325536,108.0,0,0,0,4,7.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,3
nm0000887,Harold Becker,5.5,21482.0,1,35,1967,Male,1928,0.0,0.0,191,98,29,29.0,0.0,0.0,75063435.8455345,124532566.65489022,89.0,1,0,0,8,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.03,3
nm0000907,Richard Benjamin,2.8,4558.0,1,25,1979,Male,1938,0.0,0.0,66,27,20,20.0,0.0,0.0,2566249.9692077246,31169078.44232612,80.0,0,1,0,8,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2
nm0000914,Robert Benton,6.3,25801.0,1,32,1972,Male,1932,0.0,0.0,217,121,57,57.0,0.0,0.0,8386394.323948163,46753617.66348918,106.0,0,1,0,8,7.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.03,3
nm0000915,Bruce Beresford,6.97,19243.25,4,45,1972,Male,1940,3.0,6.33,515,249,180,44.0,0.0,0.0,213044929.61977318,178337727.60957068,106.25,1,0,0,3,7.37,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.09,7
nm0000916,Peter Berg,6.91,101391.0,7,23,1994,Male,1964,3.0,3.0,2630,1515,385,59.0,0.0,0.0,530744843.26234025,695962273.2740936,113.0,0,0,0,8,7.07,6,0,2,0,1,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0.3,11
nm0000921,Andrew Bergman,5.3,1993.0,1,20,1981,Male,1945,0.0,0.0,64,62,34,34.0,0.0,0.0,5063555.332245013,75411608.97669092,95.0,0,1,0,4,6.32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,3
nm0000941,Kathryn Bigelow,7.23,203690.33,3,35,1978,Female,1951,5.0,5.0,1799,1083,247,94.0,0.0,0.0,189612410.45437613,227682979.67349023,142.0,1,0,0,4,7.3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.09,4
nm0000944,Antonia Bird,7.1,30567.0,1,16,1984,Female,1951,0.0,0.0,317,132,46,46.0,0.0,0.0,3646006.789269545,21229053.4870201,101.0,1,0,0,4,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,3
nm0000948,Shane Black,7.4,290080.33,3,12,2005,Female,1961,5.5,5.5,1786,1213,204,70.0,0.0,0.0,507880195.8237528,300582187.4997927,116.33,0,0,1,4,7.5,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0.25,7
nm0000953,Peter Bogdanovich,6.4,6943.0,1,35,1967,Male,1939,0.0,0.0,122,103,63,63.0,0.0,0.0,5275093.255710938,11623039.554456422,114.0,0,1,0,6,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03,2
nm0000957,Jan de Bont,5.17,103878.33,3,10,1994,Male,1943,3.5,3.5,965,348,134,43.0,0.0,0.0,663135406.2470013,628619335.0392561,117.0,0,0,0,4,6.52,3,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.3,7
nm0000958,John Boorman,6.1,24175.0,1,39,1963,Male,1933,0.0,0.0,214,103,66,66.0,0.0,0.0,22402002.35342866,29887815.997173656,109.0,0,1,0,4,7.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03,3
nm0000965,Danny Boyle,7.24,233200.2,5,30,1986,Male,1956,2.5,4.5,2190,1750,346,82.0,0.0,3.0,240432651.2213086,119706342.36102596,108.0,1,0,0,8,7.65,0,0,1,0,2,1,2,0,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0.17,10
nm0000976,Martin Brest,4.75,106908.5,2,32,1972,Male,1951,5.0,5.0,1126,227,61,30.5,0.0,0.0,90274485.96927856,248501229.36404657,149.5,1,0,0,4,7.5,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.06,5
nm0000983,Albert Brooks,5.5,6166.0,2,30,1976,Male,1947,6.0,6.0,260,171,109,54.5,0.0,0.0,21844659.3513878,41163687.1880788,97.5,0,0,1,4,7.35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1
nm0000985,James L. Brooks,7.05,147097.0,2,22,1983,Female,1940,7.0,7.0,819,279,115,57.5,0.0,0.0,341754764.01707256,215029538.4954316,135.0,0,0,0,8,7.18,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.09,3
nm0001005,Jane Campion,5.3,18823.0,1,21,1983,Female,1954,0.0,0.0,356,116,46,46.0,0.0,0.0,7351936.247157178,18701447.065395672,119.0,0,1,0,8,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05,2
nm0001024,Nick Cassavetes,6.5,103938.5,2,19,1996,Male,1959,12.0,12.0,587,326,69,34.5,0.0,0.0,206531242.984452,101900657.23262423,112.5,0,1,0,8,6.48,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.11,5
nm0001040,Joan Chen,5.5,20639.0,1,3,1998,Female,1961,0.0,0.0,182,101,24,24.0,0.0,0.0,64704756.14309075,111403513.26102068,103.0,0,0,1,4,6.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,2
nm0001053,Ethan Coen,7.29,216794.89,9,30,1984,Male,1957,2.5,3.62,4762,2697,676,79.0,0.0,0.0,523553216.86843216,309787687.50043595,103.78,0,0,1,6,7.5,0,0,1,0,0,5,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0.3,9
nm0001054,Joel Coen,7.29,216794.89,9,30,1984,Male,1954,2.5,3.62,4762,2697,676,79.0,0.0,0.0,523553216.86843216,309787687.50043595,103.78,0,0,1,6,7.5,0,0,1,0,0,5,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0.3,9
nm0001060,Chris Columbus,6.28,60451.8,5,29,1987,Male,1958,5.0,4.25,1808,666,212,42.0,0.0,0.0,414721213.3679563,443673733.87274116,119.8,0,0,1,8,7.5,1,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0.17,7
nm0001068,Sofia Coppola,6.87,171734.0,3,18,1996,Female,1971,7.0,7.0,2544,751,231,76.0,0.0,1.0,84681398.04539488,25929587.712208763,96.0,0,1,0,3,7.53,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17,4
nm0001081,Cameron Crowe,6.83,137932.33,6,27,1989,Male,1957,4.0,3.8,3266,993,355,51.5,1.0,3.0,674762949.5405362,496289722.13056743,124.83,0,0,1,8,7.2,0,0,1,0,0,5,0,0,5,1,1,0,0,0,0,1,0,1,0,0,0,4,1,0,1,0,1,0,0,0.22,11
nm0001093,John Dahl,6.8,53153.25,4,19,1989,Male,1956,3.0,3.0,891,468,241,59.0,0.0,0.0,96514724.70588528,182613174.22837037,110.75,1,0,0,4,6.95,1,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0.21,9
nm0001104,Frank Darabont,7.53,362193.33,3,25,1983,Female,1959,4.0,4.0,2842,641,146,58.0,0.0,0.0,323303235.388237,250408711.0709215,155.67,0,0,1,4,8.4,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12,6
nm0001112,Andrew Davis,6.5,65849.0,4,29,1978,Male,1946,3.0,2.67,1147,441,207,51.5,0.0,0.0,370759410.2130363,376663730.1548589,117.75,1,0,0,4,7.05,2,0,2,0,0,1,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.14,8
nm0001129,Jonathan Demme,6.75,29493.5,4,42,1974,Male,1944,11.0,10.33,745,532,276,66.5,0.0,1.0,170284158.2621922,289464012.00894827,122.5,1,0,0,4,7.68,0,0,0,0,0,1,0,1,3,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0.1,9
nm0001130,Ted Demme,7.0,79138.0,3,14,1988,Male,1963,1.5,1.5,585,240,186,63.0,0.0,0.0,201452944.17446053,249616613.60811672,108.33,1,0,0,4,7.28,0,0,0,0,1,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21,6
nm0001139,Tom DiCillo,6.5,5279.0,1,16,1991,Male,1953,0.0,0.0,22,50,68,68.0,0.0,0.0,121837.12375820696,7085531.064378835,107.0,1,0,0,8,6.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,3
nm0001149,Richard Donner,6.3,86873.33,3,51,1953,Male,1930,3.0,3.0,906,343,114,37.0,0.0,0.0,410664695.55798763,521687500.1074234,126.0,1,0,0,8,7.12,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0.06,7
nm0001162,Griffin Dunne,6.1,57045.0,1,3,1996,Male,1955,0.0,0.0,257,94,46,46.0,0.0,0.0,85114501.74407502,87650516.03720859,104.0,0,1,0,4,6.9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,4
nm0001165,Charles S. Dutton,5.3,5993.0,1,8,1997,Male,1951,0.0,0.0,50,76,36,36.0,0.0,0.0,8880113.327594208,58883649.45023826,110.0,0,0,1,8,6.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.12,4
nm0001188,Nora Ephron,5.83,75946.25,4,18,1992,Female,1941,4.0,3.67,1394,629,188,45.5,0.0,1.0,440842160.7944839,402544902.6856423,111.0,0,0,1,8,6.48,0,0,0,0,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.22,6
nm0001214,Mike Figgis,5.8,4411.0,2,17,1984,Male,1948,1.0,1.0,217,87,107,53.5,0.0,0.0,2326974.877764556,13931951.978402846,101.5,1,0,0,8,6.12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1
nm0001219,Gary Fleder,6.67,48739.83,6,25,1989,Male,1965,4.0,3.2,1163,730,276,43.0,0.0,0.0,327753966.78438735,372013548.9197696,113.33,0,1,0,8,6.68,1,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,5,0,0,0.24,8
nm0001226,James Foley,6.23,18977.33,3,20,1984,Female,1953,3.5,3.5,324,247,160,56.0,0.0,0.0,73866452.57141255,164881179.46204984,106.67,1,0,0,3,7.93,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.15,5
nm0001232,Milos Forman,7.67,150856.67,3,40,1960,Male,1932,7.5,7.5,1238,340,230,79.0,1.0,1.0,247303492.61756676,266329499.3864,135.67,1,0,0,4,7.98,0,0,0,0,3,1,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,5
nm0001239,John Frankenheimer,6.5,89369.5,2,53,1948,Male,1930,2.0,2.0,787,271,104,52.0,0.0,0.0,116019341.78048706,172416691.52796102,113.0,1,0,0,4,6.9,2,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.04,7
nm0001241,Stephen Frears,6.63,77274.67,3,47,1967,Male,1941,6.5,6.5,878,640,194,77.0,0.0,1.0,89578884.29679018,95913371.2054553,101.67,1,0,0,4,7.5,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.06,5
nm0001243,William Friedkin,6.3,40737.5,4,50,1962,Male,1935,3.0,3.67,1141,779,209,53.5,0.0,0.0,170793878.10921916,207521206.06146777,106.5,1,0,0,4,7.45,1,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.08,6
nm0001252,Vincent Gallo,6.25,24460.5,2,18,1986,Male,1961,5.0,5.0,547,219,119,59.5,0.0,0.0,4890293.608801888,18323617.847325828,101.5,0,1,0,4,6.5,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,3
nm0001274,Paul Michael Glaser,2.8,19911.0,1,21,1976,Male,1943,0.0,0.0,96,16,24,24.0,0.0,0.0,36725209.79359509,38910870.346272014,93.0,0,0,1,4,6.92,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4
nm0001282,Tony Goldwyn,6.6,25234.0,4,21,1990,Male,1960,4.0,3.67,549,448,220,59.0,0.0,0.0,78682889.25927581,106904096.93020543,106.5,0,1,0,4,6.8,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.19,4
nm0001302,Christopher Guest,7.13,27297.67,3,32,1975,Male,1948,5.0,5.0,695,309,217,71.0,0.0,0.0,45396244.67793803,35070849.84785782,86.67,0,0,0,4,7.6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1
nm0001317,Renny Harlin,5.62,43935.38,8,32,1980,Male,1959,2.0,2.14,2316,1003,278,32.0,0.0,0.0,367972613.45661515,585823456.3087256,110.0,0,1,0,8,6.25,6,0,0,0,0,0,3,0,3,0,1,0,0,0,3,0,0,3,0,0,0,0,1,0,1,0,6,1,0,0.25,10
nm0001331,Todd Haynes,7.2,51342.33,3,38,1978,Male,1961,6.5,6.5,844,822,252,84.0,0.0,3.0,31268140.060912386,61746719.96621002,120.0,1,0,0,4,7.15,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.08,4
nm0001338,Brian Helgeland,6.74,86686.2,5,27,1989,Male,1961,2.0,4.0,1642,902,238,54.0,0.0,0.0,359101785.3744819,403736706.22847605,118.8,0,1,0,4,7.6,3,0,1,0,2,0,2,0,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,0.19,10
nm0001348,Werner Herzog,7.0,75688.0,2,48,1962,Male,1942,3.0,3.0,420,479,146,73.0,0.0,0.0,9959891.265290856,39942629.57868359,121.0,1,0,0,4,7.75,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,5
nm0001353,Walter Hill,5.25,27321.0,2,38,1975,Male,1942,12.0,12.0,415,377,67,33.5,0.0,0.0,35481986.59432269,218694940.33693013,91.0,0,0,1,8,7.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.05,4
nm0001355,Michael Hoffman,6.7,27205.0,3,33,1982,Male,1956,7.5,7.5,462,262,139,49.0,0.0,0.0,80472670.65294737,68161258.98898873,114.33,1,0,0,8,6.4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.09,4
nm0001361,Tobe Hooper,7.4,109434.0,1,19,1964,Male,1943,0.0,0.0,327,222,79,79.0,0.0,0.0,232254258.27072865,32442827.19969708,114.0,1,0,0,4,6.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,3
nm0001372,Bonnie Hunt,6.9,16728.0,1,1,2000,Female,1961,0.0,0.0,275,105,54,54.0,0.0,0.0,55979920.91972189,41133604.89637686,115.0,0,0,0,4,7.58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3
nm0001379,John Huston,6.5,31050.0,1,42,1941,Male,1906,0.0,0.0,114,38,39,39.0,0.0,0.0,173129479.7292246,151601996.26026672,126.0,0,1,0,8,7.95,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,4
nm0001382,Peter Hyams,5.24,30174.0,5,38,1972,Male,1943,3.0,3.0,1351,549,174,33.0,0.0,0.0,229963194.01190883,467953622.09928465,108.6,1,0,0,8,6.22,3,0,2,0,0,0,1,0,1,0,1,0,0,0,3,0,0,3,0,0,0,1,2,0,0,0,3,0,0,0.13,10
nm0001392,Peter Jackson,7.47,409002.5,4,39,1976,Male,1961,1.0,1.67,3733,1890,225,58.5,0.0,0.0,985531621.424639,825010975.2916087,152.25,0,1,0,4,7.9,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,4
nm0001401,Angelina Jolie,6.2,58726.0,2,9,2007,Female,1975,1.0,1.0,435,456,103,51.5,0.0,0.0,127700529.09398723,82137722.30612001,129.5,0,0,1,4,7.12,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.22,6
nm0001403,Neil Jordan,6.98,27862.75,4,28,1982,Male,1950,3.0,4.33,606,438,246,62.5,0.0,1.0,91535935.31829095,206730098.98812735,117.0,0,0,1,8,7.4,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0.14,8
nm0001405,Janusz Kaminski,4.8,9486.0,1,1,2000,Male,1959,0.0,0.0,168,101,16,16.0,0.0,0.0,28758621.56370923,85695010.20078515,97.0,0,0,1,4,8.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3
nm0001408,Shekhar Kapur,6.7,42092.0,2,25,1983,Male,1945,5.0,5.0,433,305,94,47.0,0.0,1.0,51777439.52031493,131811702.65495956,123.0,1,0,0,8,7.12,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.08,6
nm0001410,Lawrence Kasdan,6.2,42604.5,2,23,1981,Male,1949,4.0,4.0,787,240,97,48.5,0.0,0.0,60554370.44141586,155509324.84028903,124.0,0,0,1,8,7.38,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.09,5
nm0001429,Takeshi Kitano,7.2,18784.0,1,12,1989,Male,1947,0.0,0.0,133,81,47,47.0,0.0,0.0,767398.8163480309,17139002.040157028,114.0,0,0,1,4,7.75,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,3
nm0001438,Neil LaBute,6.43,19659.83,6,14,1997,Male,1963,2.0,2.6,836,594,360,55.5,0.0,0.0,136958840.9092136,109856266.02771316,99.5,0,0,1,3,5.77,0,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0.43,6
nm0001460,Mimi Leder,6.4,93890.67,3,15,1986,Female,1952,1.5,1.5,1313,374,123,40.0,0.0,0.0,391678573.08738625,299752504.7329402,122.33,0,1,0,3,6.67,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0.2,5
nm0001469,Barry Levinson,6.25,53627.62,8,38,1978,Male,1942,2.0,2.71,1505,769,372,44.0,0.0,1.0,396015343.54151005,513205210.7206526,115.5,0,0,1,8,6.82,0,0,0,0,0,6,2,0,5,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,3,1,0,0.21,9
